index,timestamp,machine ID,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
22070,m_1935,485140,39,84,51,38.05,4
22071,m_1935,485160,36,84,51,38.05,3
22072,m_1935,485300,26,84,51.01,38.05,4
22073,m_1935,485330,27,85,51.01,38.05,4
22074,m_1935,485380,24,85,51.01,38.05,4
22075,m_1935,485390,25,85,51.01,38.05,4
22076,m_1935,485400,24,85,51.01,38.05,3
22077,m_1935,485410,26,85,51.01,38.05,3
22078,m_1935,485450,29,85,51.01,38.05,3
22079,m_1935,485470,29,84,51.01,38.06,4
22080,m_1935,485540,31,86,51.01,38.06,3
22081,m_1935,485550,30,86,51.01,38.06,3
22082,m_1935,485720,28,86,51.01,38.06,4
22083,m_1935,485910,32,87,51.02,38.06,4
22084,m_1935,485930,29,87,51.02,38.06,4
22085,m_1935,485950,30,87,51.02,38.06,3
22086,m_1935,486050,35,89,51.02,38.07,2
22087,m_1935,486060,36,90,51.02,38.07,4
22088,m_1935,486080,36,90,51.02,38.07,4
22089,m_1935,486260,34,88,51.02,38.07,3
22090,m_1935,486340,32,88,51.02,38.07,3
22091,m_1935,486530,27,86,51.03,38.07,5
22092,m_1935,486560,28,87,51.03,38.07,4
22093,m_1935,486580,59,87,51.03,38.08,4
22094,m_1935,486630,29,89,51.03,38.08,8
22095,m_1935,486650,26,87,51.03,38.08,8
22096,m_1935,486730,25,87,51.03,38.08,3
22097,m_1935,486790,30,90,51.03,38.08,4
22098,m_1935,486860,34,89,51.03,38.08,6
22099,m_1935,486870,32,88,51.03,38.08,6
22100,m_1935,486950,30,90,51.04,38.08,3
22101,m_1935,487060,31,91,51.04,38.08,4
22102,m_1935,487290,45,89,51.04,38.09,4
22103,m_1935,487340,27,86,51.04,38.09,8
22104,m_1935,487390,26,86,51.04,38.09,4
22105,m_1935,487400,24,86,51.04,38.09,4
22106,m_1935,487450,21,84,51.05,38.09,4
22107,m_1935,487470,21,85,51.05,38.09,4
22108,m_1935,487500,26,84,51.05,38.09,5
22109,m_1935,487550,26,85,51.05,38.09,5
22110,m_1935,487650,47,89,51.05,38.09,8
22111,m_1935,487710,29,88,51.05,38.09,11
22112,m_1935,487870,40,88,51.05,38.1,5
22113,m_1935,487930,35,88,51.05,38.1,11
22114,m_1935,487960,30,87,51.05,38.1,11
22115,m_1935,487970,27,87,51.05,38.1,11
22116,m_1935,488000,24,85,51.06,38.1,4
22117,m_1935,488240,32,86,51.06,38.1,4
22118,m_1935,488560,31,87,51.07,38.11,5
22119,m_1935,488650,30,89,51.07,38.11,4
22120,m_1935,488670,30,89,51.07,38.11,4
22121,m_1935,488760,31,90,51.07,38.11,4
22122,m_1935,488840,32,91,51.07,38.11,5
22123,m_1935,488940,29,91,51.07,38.11,3
22124,m_1935,488960,29,91,51.07,38.11,3
22125,m_1935,489020,29,90,51.08,38.11,4
22126,m_1935,489050,33,90,51.08,38.11,4
22127,m_1935,489180,28,89,51.08,38.12,4
22128,m_1935,489230,25,89,51.08,38.12,4
22129,m_1935,489290,20,89,51.08,38.12,3
22130,m_1935,489430,33,88,51.08,38.12,8
22131,m_1935,489440,32,88,51.08,38.12,8
22132,m_1935,489460,30,88,51.08,38.12,8
22133,m_1935,489510,27,88,51.09,38.12,5
22134,m_1935,489530,25,87,51.09,38.12,5
22135,m_1935,489610,30,87,51.09,38.12,4
22136,m_1935,489630,28,87,51.09,38.12,4
22137,m_1935,489710,27,88,51.09,38.13,4
22138,m_1935,489930,30,89,51.09,38.13,4
22139,m_1935,490190,27,89,51.1,38.13,3
22140,m_1935,490270,27,89,51.1,38.13,3
22141,m_1935,490370,24,87,51.1,38.14,4
22142,m_1935,490460,32,89,51.1,38.14,4
22143,m_1935,490690,33,88,51.11,38.14,4
22144,m_1935,490760,27,87,51.11,38.14,5
22145,m_1935,490770,25,87,51.11,38.14,5
22146,m_1935,490890,31,89,51.11,38.14,7
22147,m_1935,490940,36,89,51.11,38.14,5
22148,m_1935,490960,34,90,51.11,38.14,5
22149,m_1935,491010,26,89,51.11,38.14,4
22150,m_1935,491040,29,89,51.11,38.14,4
22151,m_1935,491370,33,91,51.12,38.15,8
22152,m_1935,491400,31,90,51.12,38.15,4
22153,m_1935,491410,28,89,51.12,38.15,4
22154,m_1935,491620,24,88,51.12,38.15,4
22155,m_1935,491630,22,88,51.12,38.15,4
22156,m_1935,491750,42,90,51.12,38.15,6
22157,m_1935,491810,27,90,51.12,38.15,4
22158,m_1935,491930,25,91,51.13,38.15,3
22159,m_1935,491960,31,91,51.13,38.16,6
22160,m_1935,491980,27,91,51.13,38.16,6
22161,m_1935,492260,25,91,51.13,38.16,2
22162,m_1935,492270,25,91,51.13,38.16,2
22163,m_1935,492350,28,91,51.13,38.16,4
22164,m_1935,492360,28,91,51.13,38.16,3
22165,m_1935,492370,28,91,51.13,38.16,3
22166,m_1935,492520,29,92,51.13,38.16,2
22167,m_1935,492640,35,94,51.14,38.16,4
22168,m_1935,492650,36,94,51.14,38.16,4
22169,m_1935,492710,27,92,51.14,38.16,3
22170,m_1935,492800,23,91,51.14,38.17,3
22171,m_1935,492830,23,91,51.14,38.17,3
22172,m_1935,492880,27,91,51.14,38.17,2
22173,m_1935,492910,26,90,51.14,38.17,4
22174,m_1935,492950,24,90,51.14,38.17,4
22175,m_1935,493030,25,89,51.14,38.17,5
22176,m_1935,493230,24,90,51.14,38.17,3
22177,m_1935,493330,25,90,51.14,38.17,4
22178,m_1935,493560,29,94,51.15,38.17,4
22179,m_1935,493580,30,95,51.15,38.17,4
22180,m_1935,493750,30,93,51.15,38.18,3
22181,m_1935,493880,24,89,51.15,38.18,3
22182,m_1935,493920,25,90,51.15,38.18,2
22183,m_1935,493980,21,89,51.15,38.18,3
22184,m_1935,494000,22,90,51.15,38.18,3
22185,m_1935,494080,37,91,51.16,38.18,3
22186,m_1935,494130,27,90,51.16,38.18,4
22187,m_1935,494240,31,90,51.16,38.18,4
22188,m_1935,494260,30,91,51.16,38.19,4
22189,m_1935,494270,29,91,51.16,38.19,4
22190,m_1935,494390,25,89,51.16,38.19,2
22191,m_1935,494410,25,89,51.16,38.19,3
22192,m_1935,494540,20,90,51.16,38.19,4
22193,m_1935,494560,22,89,51.16,38.19,4
22194,m_1935,494630,23,89,51.16,38.19,3
22195,m_1935,494730,22,90,51.17,38.19,3
22196,m_1935,494830,21,90,51.17,38.19,4
22197,m_1935,494870,23,91,51.17,38.19,4
22198,m_1935,494920,25,90,51.17,38.19,4
22199,m_1935,494950,26,90,51.17,38.19,5
22200,m_1935,495050,27,91,51.17,38.19,3
22201,m_1935,495060,24,91,51.17,38.2,2
22202,m_1935,495090,28,91,51.17,38.2,2
22203,m_1935,495100,29,92,51.17,38.2,2
22204,m_1935,495150,24,90,51.17,38.2,4
22205,m_1935,495200,22,90,51.17,38.2,5
22206,m_1935,495210,24,91,51.17,38.2,5
22207,m_1935,495220,24,90,51.17,38.2,5
22208,m_1935,495230,25,89,51.17,38.2,5
22209,m_1935,495280,24,89,51.18,38.2,4
22210,m_1935,495380,21,89,51.18,38.2,4
22211,m_1935,495560,23,91,51.18,38.2,5
22212,m_1935,495580,25,91,51.18,38.2,5
22213,m_1935,495640,40,92,51.18,38.2,5
22214,m_1935,495930,31,94,51.19,38.21,5
22215,m_1935,496060,49,93,51.19,38.21,5
22216,m_1935,496090,49,94,51.19,38.21,4
22217,m_1935,496280,52,95,51.19,38.21,5
22218,m_1935,496300,49,95,51.19,38.21,5
22219,m_1935,496380,50,94,51.19,38.21,3
22220,m_1935,496560,48,93,51.2,38.21,4
22221,m_1935,496720,49,93,51.2,38.22,4
22222,m_1935,496740,48,93,51.2,38.22,3
22223,m_1935,496840,49,93,51.2,38.22,3
22224,m_1935,496890,43,93,51.2,38.22,3
22225,m_1935,497150,22,91,51.2,38.22,3
22226,m_1935,497250,19,91,51.2,38.22,4
22227,m_1935,497280,24,92,51.21,38.22,3
22228,m_1935,497770,28,93,51.21,38.23,4
22229,m_1935,497930,22,91,51.22,38.24,4
22230,m_1935,497970,25,91,51.22,38.24,3
22231,m_1935,498050,21,90,51.22,38.24,3
22232,m_1935,498180,21,91,51.22,38.24,2
22233,m_1935,498280,20,91,51.22,38.24,3
22234,m_1935,498420,18,91,51.22,38.24,3
22235,m_1935,498590,17,90,51.23,38.24,3
22236,m_1935,498610,22,91,51.23,38.24,4
22237,m_1935,498640,26,91,51.23,38.24,4
22238,m_1935,498740,19,91,51.23,38.25,3
22239,m_1935,498810,27,93,51.23,38.25,3
22240,m_1935,498980,19,91,51.23,38.25,3
22241,m_1935,499110,27,94,51.23,38.25,4
22242,m_1935,499160,23,93,51.24,38.25,4
22243,m_1935,499180,23,93,51.24,38.25,4
22244,m_1935,499230,26,94,51.24,38.25,3
22245,m_1935,499320,23,93,51.24,38.26,5
22246,m_1935,499710,31,93,51.24,38.26,4
22247,m_1935,499820,31,92,51.25,38.26,4
22248,m_1935,500160,20,94,51.25,38.27,3
22249,m_1935,500230,23,95,51.25,38.27,3
22250,m_1935,500240,20,95,51.25,38.27,3
22251,m_1935,500270,21,94,51.25,38.27,3
22252,m_1935,500360,20,94,51.25,38.27,3
22253,m_1935,500440,24,95,51.26,38.27,2
22254,m_1935,500550,25,96,51.26,38.27,4
22255,m_1935,500710,36,96,51.26,38.27,5
22256,m_1935,500890,23,94,51.26,38.28,4
22257,m_1935,500990,40,93,51.27,38.28,3
22258,m_1935,501000,27,93,51.27,38.28,4
22259,m_1935,501050,27,94,51.27,38.28,4
22260,m_1935,501130,20,93,51.27,38.28,3
22261,m_1935,501150,20,94,51.27,38.28,3
22262,m_1935,501180,18,93,51.27,38.28,3
22263,m_1935,501240,28,94,51.27,38.28,3
22264,m_1935,501250,30,94,51.27,38.28,3
22265,m_1935,501300,26,95,51.27,38.28,3
22266,m_1935,501370,27,95,51.27,38.28,3
22267,m_1935,501460,30,95,51.27,38.29,4
22268,m_1935,501510,28,96,51.28,38.29,4
22269,m_1935,501540,31,97,51.28,38.29,5
22270,m_1935,501600,25,95,51.28,38.29,5
22271,m_1935,501610,31,96,51.28,38.29,5
22272,m_1935,501710,21,94,51.28,38.29,5
22273,m_1935,501790,28,95,51.28,38.29,3
22274,m_1935,501800,27,95,51.28,38.29,3
22275,m_1935,501840,26,94,51.28,38.29,5
22276,m_1935,501950,23,94,51.28,38.29,3
22277,m_1935,502060,17,93,51.28,38.29,3
22278,m_1935,502260,28,95,51.29,38.29,3
22279,m_1935,502350,21,93,51.29,38.3,3
22280,m_1935,503200,38,96,51.3,38.31,4
22281,m_1935,503260,21,95,51.3,38.31,4
22282,m_1935,503370,26,96,51.31,38.31,3
22283,m_1935,503390,22,95,51.31,38.31,3
22284,m_1935,503400,25,95,51.31,38.31,3
22285,m_1935,503430,27,97,51.31,38.31,3
22286,m_1935,503530,29,96,51.31,38.31,3
22287,m_1935,503870,32,93,51.31,38.32,4
22288,m_1935,503960,32,93,51.32,38.32,3
22289,m_1935,504040,28,93,51.32,38.32,3
22290,m_1935,504070,36,94,51.32,38.32,8
22291,m_1935,504360,22,92,51.32,38.32,3
22292,m_1935,504370,25,92,51.32,38.32,3
22293,m_1935,504380,22,92,51.32,38.33,3
22294,m_1935,504540,25,93,51.32,38.33,5
22295,m_1935,504580,28,93,51.32,38.33,5
22296,m_1935,504660,25,93,51.33,38.33,3
22297,m_1935,504670,23,93,51.33,38.33,3
22298,m_1935,504710,22,93,51.33,38.33,3
22299,m_1935,504740,23,92,51.33,38.33,4
22300,m_1935,504820,40,94,51.33,38.33,4
22301,m_1935,504880,24,91,51.33,38.33,3
22302,m_1935,504890,22,91,51.33,38.33,3
22303,m_1935,504910,26,91,51.33,38.33,3
22304,m_1935,504990,28,93,51.33,38.33,7
22305,m_1935,505030,28,93,51.33,38.34,6
22306,m_1935,505050,26,94,51.33,38.34,6
22307,m_1935,505170,27,94,51.34,38.34,2
22308,m_1935,505380,21,92,51.34,38.34,4
22309,m_1935,505470,17,91,51.34,38.34,3
22310,m_1935,505500,17,91,51.34,38.34,3
22311,m_1935,505800,24,92,51.34,38.34,5
22312,m_1935,505910,28,94,51.35,38.35,5
22313,m_1935,505960,22,93,51.35,38.35,5
22314,m_1935,506070,24,94,51.35,38.35,4
22315,m_1935,506090,27,94,51.35,38.35,4
22316,m_1935,506250,21,92,51.35,38.35,4
22317,m_1935,506420,26,94,51.35,38.35,4
22318,m_1935,506430,29,94,51.35,38.35,4
22319,m_1935,506440,31,95,51.35,38.35,4
22320,m_1935,506480,25,94,51.35,38.35,4
22321,m_1935,506530,26,94,51.36,38.36,4
22322,m_1935,506580,21,94,51.36,38.36,2
22323,m_1935,506600,21,94,51.36,38.36,2
22324,m_1935,506620,22,94,51.36,38.36,2
22325,m_1935,506650,24,94,51.36,38.36,5
22326,m_1935,506720,24,93,51.36,38.36,3
22327,m_1935,506810,22,94,51.36,38.36,4
22328,m_1935,507250,20,94,51.37,38.36,3
22329,m_1935,507280,21,94,51.37,38.36,3
22330,m_1935,507400,20,94,51.37,38.37,7
22331,m_1935,507490,35,94,51.37,38.37,3
22332,m_1935,507520,25,94,51.37,38.37,3
22333,m_1935,507540,23,94,51.37,38.37,3
22334,m_1935,507590,23,94,51.37,38.37,3
22335,m_1935,507650,24,94,51.37,38.37,3
22336,m_1935,507660,26,94,51.37,38.37,3
22337,m_1935,507760,31,97,51.37,38.37,3
22338,m_1935,507830,33,96,51.37,38.37,4
22339,m_1935,507860,32,96,51.37,38.37,5
22340,m_1935,507870,30,96,51.37,38.37,5
22341,m_1935,507980,28,95,51.38,38.37,4
22342,m_1935,508060,26,95,51.38,38.38,5
22343,m_1935,508070,25,95,51.38,38.38,5
22344,m_1935,508110,25,94,51.38,38.38,4
22345,m_1935,508340,23,94,51.38,38.38,3
22346,m_1935,508420,24,94,51.38,38.38,6
22347,m_1935,508470,25,94,51.38,38.38,3
22348,m_1935,508480,27,95,51.38,38.38,3
22349,m_1935,508520,41,96,51.38,38.38,3
22350,m_1935,508550,35,96,51.39,38.38,3
22351,m_1935,508660,26,94,51.39,38.38,4
22352,m_1935,508670,23,94,51.39,38.38,4
22353,m_1935,508830,25,94,51.39,38.39,7
22354,m_1935,508860,28,96,51.39,38.39,6
22355,m_1935,508870,30,96,51.39,38.39,6
22356,m_1935,508980,23,96,51.39,38.39,5
22357,m_1935,509040,24,97,51.39,38.39,3
22358,m_1935,509100,21,95,51.4,38.39,4
22359,m_1935,509150,21,94,51.4,38.39,4
22360,m_1935,509170,36,95,51.4,38.39,3
22361,m_1935,509190,38,96,51.4,38.39,3
22362,m_1935,509340,24,96,51.4,38.39,4
22363,m_1935,509570,29,96,51.4,38.4,4
22364,m_1935,509630,34,97,51.41,38.4,4
22365,m_1935,509650,33,97,51.41,38.4,3
22366,m_1935,510000,24,95,51.41,38.4,4
22367,m_1935,510060,33,95,51.41,38.4,3
22368,m_1935,510090,30,95,51.42,38.4,3
22369,m_1935,510410,28,96,51.42,38.41,5
22370,m_1935,510440,28,97,51.42,38.41,7
22371,m_1935,510630,31,96,51.42,38.41,3
22372,m_1935,510730,25,96,51.43,38.41,3
22373,m_1935,510770,26,97,51.43,38.41,3
22374,m_1935,510850,28,97,51.43,38.41,3
22375,m_1935,510920,28,97,51.43,38.41,3
22376,m_1935,510950,30,97,51.43,38.41,3
22377,m_1935,511340,36,97,51.44,38.42,4
22378,m_1935,511420,41,98,51.44,38.42,4
22379,m_1935,511430,43,97,51.44,38.42,4
22380,m_1935,511500,43,97,51.44,38.42,8
22381,m_1935,511630,30,95,51.44,38.42,5
22382,m_1935,511670,24,94,51.45,38.42,5
22383,m_1935,511690,27,94,51.45,38.42,4
22384,m_1935,511800,26,94,51.45,38.42,4
22385,m_1935,511850,24,94,51.45,38.42,4
22386,m_1935,511960,21,94,51.45,38.43,3
22387,m_1935,511980,23,93,51.45,38.43,3
22388,m_1935,512000,22,94,51.45,38.43,3
22389,m_1935,512070,21,94,51.45,38.43,3
22390,m_1935,512240,24,95,51.45,38.43,3
22391,m_1935,512280,24,95,51.45,38.43,3
22392,m_1935,512390,26,94,51.46,38.43,4
22393,m_1935,512420,24,93,51.46,38.43,4
22394,m_1935,512450,24,94,51.46,38.43,4
22395,m_1935,512470,27,94,51.46,38.43,3
22396,m_1935,512530,24,94,51.46,38.43,3
22397,m_1935,512750,23,94,51.46,38.44,4
22398,m_1935,512760,23,94,51.46,38.44,5
22399,m_1935,512880,34,95,51.46,38.44,3
22400,m_1935,512900,40,95,51.46,38.44,3
22401,m_1935,513080,32,96,51.47,38.44,3
22402,m_1935,513190,28,95,51.47,38.44,5
22403,m_1935,513240,25,95,51.47,38.44,4
22404,m_1935,513410,23,94,51.47,38.45,7
22405,m_1935,513460,31,96,51.47,38.45,4
22406,m_1935,513510,39,96,51.48,38.45,4
22407,m_1935,513520,39,96,51.48,38.45,4
22408,m_1935,513680,24,97,51.48,38.45,4
22409,m_1935,513730,27,97,51.48,38.45,3
22410,m_1935,513850,25,95,51.48,38.45,3
22411,m_1935,513960,25,95,51.48,38.45,3
22412,m_1935,514080,21,95,51.48,38.45,3
22413,m_1935,514090,23,95,51.48,38.46,3
22414,m_1935,514100,21,95,51.48,38.46,3
22415,m_1935,514180,23,95,51.49,38.46,3
22416,m_1935,514220,19,95,51.49,38.46,3
22417,m_1935,514390,21,95,51.49,38.46,4
22418,m_1935,514490,20,96,51.49,38.46,3
22419,m_1935,514570,20,96,51.49,38.46,3
22420,m_1935,514700,32,97,51.49,38.46,4
22421,m_1935,514720,27,97,51.49,38.46,4
22422,m_1935,514790,23,95,51.49,38.46,3
22423,m_1935,514870,25,95,51.49,38.46,4
22424,m_1935,514890,25,96,51.5,38.46,4
22425,m_1935,515050,28,96,51.5,38.47,6
22426,m_1935,515080,34,96,51.5,38.47,6
22427,m_1935,515390,23,93,51.51,38.47,4
22428,m_1935,515410,25,93,51.51,38.47,4
22429,m_1935,515420,27,93,51.51,38.47,4
22430,m_1935,515540,27,94,51.51,38.47,4
22431,m_1935,515750,32,92,51.51,38.48,3
22432,m_1935,515840,19,92,51.51,38.48,5
22433,m_1935,515880,23,93,51.51,38.48,3
22434,m_1935,515980,23,93,51.51,38.48,3
22435,m_1935,515990,23,93,51.51,38.48,3
22436,m_1935,516140,36,94,51.52,38.48,3
22437,m_1935,516220,25,93,51.52,38.48,5
22438,m_1935,516240,23,93,51.52,38.48,3
22439,m_1935,516270,20,91,51.52,38.49,3
22440,m_1935,516340,19,92,51.52,38.49,3
22441,m_1935,516420,19,92,51.52,38.49,3
22442,m_1935,516450,17,92,51.52,38.49,3
22443,m_1935,516600,24,94,51.52,38.49,3
22444,m_1935,516660,24,94,51.53,38.49,5
22445,m_1935,516870,22,94,51.53,38.49,4
22446,m_1935,516880,23,94,51.53,38.49,4
22447,m_1935,516990,20,94,51.53,38.49,3
22448,m_1935,517090,22,94,51.53,38.5,4
22449,m_1935,517150,19,93,51.53,38.5,4
22450,m_1935,517310,21,93,51.53,38.5,3
22451,m_1935,517350,19,94,51.54,38.5,3
22452,m_1935,517460,20,94,51.54,38.5,3
22453,m_1935,517600,19,94,51.54,38.5,4
22454,m_1935,517730,21,95,51.54,38.5,4
22455,m_1935,517840,29,95,51.54,38.5,9
22456,m_1935,517870,29,95,51.54,38.51,8
22457,m_1935,517890,23,95,51.54,38.51,8
22458,m_1935,517910,22,95,51.54,38.51,8
22459,m_1935,518240,25,95,51.55,38.51,6
22460,m_1935,518310,21,96,51.55,38.51,4
22461,m_1935,518390,21,96,51.55,38.51,3
22462,m_1935,518490,24,96,51.55,38.52,3
22463,m_1935,518530,24,96,51.55,38.52,3
22464,m_1935,518800,32,97,51.56,38.52,3
22465,m_1935,518920,32,95,51.56,38.52,5
22466,m_1935,519080,38,95,51.56,38.52,6
22467,m_1935,519360,61,96,51.57,38.53,6
22468,m_1935,519380,57,92,51.57,38.53,6
22469,m_1935,519640,52,83,51.58,38.53,15
22470,m_1935,519690,47,82,51.58,38.54,11
22471,m_1935,519790,36,79,51.58,38.54,7
22472,m_1935,519810,35,79,51.58,38.54,7
22473,m_1935,519960,45,85,51.58,38.54,4
22474,m_1935,520020,38,81,51.59,38.54,6
22475,m_1935,520060,37,82,51.59,38.54,6
22476,m_1935,520070,37,82,51.59,38.54,6
22477,m_1935,520160,35,85,51.59,38.54,6
22478,m_1935,520290,34,84,51.59,38.55,5
22479,m_1935,520300,34,84,51.59,38.55,5
22480,m_1935,520410,25,79,51.59,38.55,8
22481,m_1935,520440,28,79,51.59,38.55,7
22482,m_1935,520540,22,79,51.6,38.55,9
22483,m_1935,520720,25,78,51.6,38.55,13
22484,m_1935,520810,43,82,51.6,38.55,9
22485,m_1935,520830,37,82,51.6,38.55,9
22486,m_1935,520930,31,82,51.6,38.56,4
22487,m_1935,520980,37,81,51.6,38.56,6
22488,m_1935,521120,47,81,51.6,38.56,11
22489,m_1935,521220,37,80,51.61,38.56,8
22490,m_1935,521280,45,80,51.61,38.56,6
22491,m_1935,521290,44,80,51.61,38.56,6
22492,m_1935,521470,41,80,51.61,38.56,5
22493,m_1935,521650,43,82,51.61,38.56,5
22494,m_1935,521670,59,84,51.61,38.56,5
22495,m_1935,521750,49,84,51.62,38.57,10
22496,m_1935,521850,45,82,51.62,38.57,5
22497,m_1935,521920,44,81,51.62,38.57,6
22498,m_1935,521960,35,81,51.62,38.57,4
22499,m_1935,522080,39,82,51.62,38.57,5
22500,m_1935,522130,42,82,51.62,38.57,7
22501,m_1935,522180,43,84,51.63,38.57,4
22502,m_1935,522240,45,84,51.63,38.57,5
22503,m_1935,522440,52,88,51.63,38.58,5
22504,m_1935,522680,38,88,51.64,38.58,5
22505,m_1935,522710,36,88,51.64,38.58,5
22506,m_1935,522770,35,88,51.64,38.58,6
22507,m_1935,522870,57,89,51.64,38.58,8
22508,m_1935,523170,32,82,51.65,38.59,7
22509,m_1935,523280,26,80,51.65,38.59,4
22510,m_1935,523430,26,81,51.65,38.59,4
22511,m_1935,523450,26,81,51.65,38.59,2
22512,m_1935,523630,46,87,51.65,38.6,4
22513,m_1935,523710,53,89,51.66,38.6,9
22514,m_1935,523780,36,88,51.66,38.6,7
22515,m_1935,523910,31,85,51.66,38.6,5
22516,m_1935,523930,42,85,51.66,38.6,6
22517,m_1935,523940,35,85,51.66,38.6,6
22518,m_1935,524040,35,85,51.66,38.6,5
22519,m_1935,524160,33,87,51.67,38.6,9
22520,m_1935,524410,40,87,51.67,38.61,7
22521,m_1935,524440,43,88,51.67,38.61,7
22522,m_1935,524550,57,89,51.68,38.61,6
22523,m_1935,524600,35,88,51.68,38.61,9
22524,m_1935,524650,40,87,51.68,38.61,7
22525,m_1935,524680,39,89,51.68,38.61,7
22526,m_1935,524840,47,89,51.68,38.62,4
22527,m_1935,524970,36,88,51.69,38.62,7
22528,m_1935,525090,39,88,51.69,38.62,8
22529,m_1935,525110,43,89,51.69,38.62,8
22530,m_1935,525150,36,89,51.69,38.62,6
22531,m_1935,525310,39,87,51.69,38.62,5
22532,m_1935,525330,34,87,51.7,38.62,5
22533,m_1935,525570,31,86,51.7,38.63,5
22534,m_1935,525590,29,86,51.7,38.63,5
22535,m_1935,525730,34,88,51.71,38.63,4
22536,m_1935,525940,44,97,51.71,38.64,5
22537,m_1935,526110,50,91,51.72,38.64,7
22538,m_1935,526210,49,86,51.72,38.64,8
22539,m_1935,526500,36,87,51.73,38.65,8
22540,m_1935,526520,39,88,51.73,38.65,8
22541,m_1935,526650,31,85,51.73,38.65,11
22542,m_1935,526710,32,85,51.74,38.65,16
22543,m_1935,526840,51,85,51.74,38.66,6
22544,m_1935,526880,40,86,51.74,38.66,7
22545,m_1935,526920,35,86,51.74,38.66,7
22546,m_1935,527090,37,87,51.75,38.66,6
22547,m_1935,527130,35,86,51.75,38.66,4
22548,m_1935,527190,37,84,51.75,38.66,4
22549,m_1935,527290,46,86,51.75,38.66,5
22550,m_1935,527300,50,86,51.75,38.66,5
22551,m_1935,527310,46,86,51.75,38.66,5
22552,m_1935,527350,30,86,51.75,38.66,5
22553,m_1935,527380,44,87,51.75,38.67,5
22554,m_1935,527410,52,89,51.75,38.67,5
22555,m_1935,527490,48,90,51.75,38.67,5
22556,m_1935,527660,30,87,51.76,38.67,5
22557,m_1935,527670,34,87,51.76,38.67,5
22558,m_1935,527970,26,83,51.77,38.67,7
22559,m_1935,527980,27,83,51.77,38.67,7
22560,m_1935,528110,32,84,51.77,38.68,12
22561,m_1935,528320,33,85,51.77,38.68,3
22562,m_1935,528360,42,85,51.77,38.68,7
22563,m_1935,528530,34,86,51.78,38.69,3
22564,m_1935,528560,33,87,51.78,38.69,4
22565,m_1935,528570,33,87,51.78,38.69,4
22566,m_1935,528660,32,87,51.78,38.69,3
22567,m_1935,528680,33,86,51.78,38.69,3
22568,m_1935,528780,31,88,51.78,38.69,5
22569,m_1935,528800,29,86,51.78,38.69,5
22570,m_1935,528840,30,86,51.78,38.69,6
22571,m_1935,528960,56,86,51.79,38.69,3
22572,m_1935,528970,73,87,51.79,38.69,3
22573,m_1935,528980,49,86,51.79,38.69,3
22574,m_1935,529000,36,86,51.79,38.69,3
22575,m_1935,529240,42,92,51.79,38.7,7
22576,m_1935,529360,42,91,51.8,38.7,7
22577,m_1935,529370,42,92,51.8,38.7,7
22578,m_1935,529380,42,90,51.8,38.7,3
22579,m_1935,529460,57,89,51.8,38.7,10
22580,m_1935,529540,47,93,51.81,38.7,7
22581,m_1935,529860,43,92,51.82,38.71,5
22582,m_1935,530040,41,90,51.82,38.71,3
22583,m_1935,530070,40,90,51.83,38.71,3
22584,m_1935,530110,43,91,51.83,38.71,8
22585,m_1935,530250,41,92,51.83,38.72,4
22586,m_1935,530300,44,95,51.83,38.72,6
22587,m_1935,530310,47,95,51.83,38.72,6
22588,m_1935,530320,48,95,51.83,38.72,6
22589,m_1935,530430,38,88,51.84,38.72,9
22590,m_1935,530560,33,88,51.84,38.72,4
22591,m_1935,530620,31,88,51.84,38.72,4
22592,m_1935,530630,40,89,51.84,38.72,4
22593,m_1935,530690,40,90,51.85,38.72,11
22594,m_1935,530820,38,90,51.85,38.73,9
22595,m_1935,530870,37,91,51.85,38.73,9
22596,m_1935,530920,46,92,51.85,38.73,7
22597,m_1935,530930,41,92,51.85,38.73,7
22598,m_1935,530960,40,91,51.85,38.73,17
22599,m_1935,531380,39,93,51.87,38.74,6
22600,m_1935,531510,42,94,51.87,38.74,5
22601,m_1935,531560,53,95,51.87,38.74,5
22602,m_1935,531670,48,95,51.87,38.74,6
22603,m_1935,531710,51,97,51.87,38.74,6
22604,m_1935,531720,51,97,51.87,38.74,10
22605,m_1935,531820,51,93,51.88,38.74,11
22606,m_1935,531830,47,93,51.88,38.74,11
22607,m_1935,532030,41,92,51.88,38.75,9
22608,m_1935,532240,48,97,51.89,38.75,5
22609,m_1935,532270,34,95,51.89,38.75,4
22610,m_1935,532290,45,95,51.89,38.75,4
22611,m_1935,532360,44,90,51.89,38.75,4
22612,m_1935,532380,47,90,51.89,38.75,10
22613,m_1935,532510,52,95,51.9,38.75,9
22614,m_1935,532520,46,96,51.9,38.76,9
22615,m_1935,532610,43,90,51.9,38.76,8
22616,m_1935,532690,43,90,51.9,38.76,13
22617,m_1935,532800,43,92,51.91,38.76,12
22618,m_1935,532820,39,90,51.91,38.76,12
22619,m_1935,533010,40,91,51.91,38.77,7
22620,m_1935,533070,42,89,51.92,38.77,6
22621,m_1935,533180,53,91,51.92,38.77,5
22622,m_1935,533240,50,91,51.92,38.77,9
22623,m_1935,533370,34,91,51.92,38.77,9
22624,m_1935,533410,47,92,51.92,38.77,10
22625,m_1935,533490,48,95,51.93,38.78,9
22626,m_1935,533550,47,95,51.93,38.78,14
22627,m_1935,533640,41,94,51.93,38.78,11
