machine_id,time_stamp,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
m_1,104160,34,85,33.99,24.06,2
m_1,104290,31,87,33.99,24.06,2
m_1,104360,33,84,33.99,24.06,4
m_1,104580,36,87,33.99,24.06,5
m_1,104840,39,88,34,24.07,6
m_1,104910,37,87,34,24.07,4
m_1,104920,40,88,34,24.07,4
m_1,104990,39,87,34,24.07,6
m_1,105090,43,88,34,24.07,6
m_1,105140,40,89,34.01,24.07,5
m_1,105240,41,90,34.01,24.07,6
m_1,105390,38,83,34.01,24.07,4
m_1,105580,46,84,34.02,24.08,6
m_1,105730,36,81,34.02,24.08,7
m_1,105740,28,81,34.02,24.08,7
m_1,105820,28,82,34.02,24.08,3
m_1,105860,23,82,34.02,24.08,3
m_1,105890,29,82,34.02,24.08,3
m_1,106170,40,85,34.03,24.08,5
m_1,106280,30,82,34.03,24.08,7
m_1,106310,26,82,34.03,24.08,7
m_1,106420,47,87,34.03,24.08,5
m_1,106660,45,85,34.04,24.09,14
m_1,106690,46,85,34.04,24.09,11
m_1,106720,54,87,34.04,24.09,11
m_1,106750,56,89,34.04,24.09,8
m_1,106800,54,91,34.05,24.09,16
m_1,106860,50,89,34.05,24.09,26
m_1,106880,47,88,34.05,24.09,26
m_1,107140,52,85,34.05,24.1,6
m_1,107170,57,87,34.05,24.1,6
m_1,107420,55,88,34.06,24.1,5
m_1,107480,56,89,34.06,24.1,6
m_1,107680,37,84,34.06,24.1,6
m_1,107780,48,84,34.06,24.1,5
m_1,107890,39,84,34.07,24.1,4
m_1,107960,70,88,34.07,24.11,7
m_1,107970,72,88,34.07,24.11,7
m_1,107990,70,88,34.07,24.11,7
m_1,108070,73,88,34.07,24.11,5
m_1,108100,75,88,34.08,24.11,5
m_1,108150,66,88,34.08,24.11,7
m_1,108170,70,88,34.08,24.11,7
m_1,108320,71,91,34.09,24.11,7
m_1,108460,76,93,34.09,24.11,5
m_1,108680,63,88,34.1,24.12,8
m_1,108750,56,85,34.1,24.12,7
m_1,108820,50,86,34.11,24.12,6
m_1,108950,69,87,34.11,24.12,4
m_1,109070,66,88,34.11,24.12,10
m_1,109290,48,85,34.12,24.13,5
m_1,109300,49,85,34.12,24.13,5
m_1,109330,48,85,34.12,24.13,9
m_1,109510,50,87,34.12,24.13,5
m_1,109610,55,86,34.13,24.13,8
m_1,109710,56,88,34.13,24.13,5
m_1,109780,54,90,34.13,24.13,6
m_1,109810,58,89,34.13,24.14,8
m_1,109850,57,90,34.13,24.14,8
m_1,109870,57,89,34.13,24.14,9
m_1,109930,49,86,34.13,24.14,5
m_1,110110,49,84,34.14,24.14,7
m_1,110160,53,85,34.14,24.14,5
m_1,110180,49,85,34.14,24.14,5
m_1,111740,60,89,34.18,24.17,10
m_1,111780,52,88,34.19,24.17,6
m_1,111960,51,89,34.19,24.17,12
m_1,112010,50,90,34.19,24.18,12
m_1,112150,49,92,34.2,24.18,6
m_1,112170,52,92,34.2,24.18,6
m_1,112290,39,86,34.2,24.18,9
m_1,112350,55,87,34.2,24.18,8
m_1,112700,48,84,34.21,24.19,8
m_1,112780,45,88,34.21,24.19,7
m_1,112790,43,87,34.21,24.19,7
m_1,112900,47,87,34.21,24.19,6
m_1,113010,38,85,34.22,24.19,5
m_1,113100,30,82,34.22,24.2,1
m_1,113190,33,82,34.22,24.2,4
m_1,113400,31,81,34.22,24.2,3
m_1,113410,34,82,34.22,24.2,3
m_1,113450,30,82,34.22,24.2,3
m_1,113520,26,81,34.22,24.2,3
m_1,113570,31,82,34.22,24.2,3
m_1,113960,48,91,34.23,24.21,3
m_1,114000,49,86,34.23,24.21,3
m_1,114060,51,85,34.24,24.21,7
m_1,114150,50,88,34.24,24.21,3
m_1,114170,45,88,34.24,24.21,3
m_1,114190,49,88,34.24,24.22,8
m_1,114210,51,88,34.24,24.22,8
m_1,114360,38,80,34.24,24.22,8
m_1,114540,43,80,34.25,24.22,5
m_1,114590,44,82,34.25,24.22,5
m_1,114670,66,81,34.25,24.22,5
m_1,114690,62,81,34.25,24.22,5
m_1,115090,52,86,34.26,24.23,5
m_1,115130,54,84,34.26,24.23,5
m_1,115240,49,87,34.26,24.23,2
m_1,115350,53,86,34.27,24.24,4
m_1,115490,49,85,34.27,24.24,4
m_1,115540,46,84,34.27,24.24,5
m_1,115720,39,82,34.28,24.24,4
m_1,115740,36,82,34.28,24.24,8
m_1,115770,38,82,34.28,24.24,8
m_1,115850,54,82,34.28,24.24,5
m_1,115900,36,81,34.28,24.24,5
m_1,116240,50,82,34.29,24.25,3
m_1,116310,41,83,34.29,24.25,3
m_1,116420,43,85,34.29,24.25,4
m_1,116460,43,86,34.29,24.25,4
m_1,116480,42,86,34.29,24.25,4
m_1,116520,51,83,34.29,24.25,7
m_1,116540,48,83,34.29,24.25,7
m_1,116610,37,84,34.29,24.25,3
m_1,116650,38,85,34.29,24.25,2
m_1,116770,46,83,34.3,24.26,1
m_1,116780,45,84,34.3,24.26,1
m_1,116960,44,86,34.3,24.26,3
m_1,117270,34,81,34.3,24.26,5
m_1,117280,32,80,34.3,24.26,5
m_1,117360,35,80,34.31,24.26,7
m_1,117440,33,80,34.31,24.27,5
m_1,117540,40,80,34.31,24.27,6
m_1,117720,41,81,34.31,24.27,3
m_1,117960,31,80,34.32,24.27,2
m_1,118060,28,79,34.32,24.27,5
m_1,118100,31,79,34.32,24.27,4
m_1,118110,30,80,34.32,24.27,4
m_1,118190,32,80,34.32,24.28,3
m_1,118210,31,79,34.32,24.28,4
m_1,118530,39,81,34.32,24.28,2
m_1,118560,39,82,34.32,24.28,2
m_1,118750,37,84,34.33,24.28,5
m_1,118780,34,84,34.33,24.28,5
m_1,118810,36,83,34.33,24.28,4
m_1,118880,60,86,34.33,24.28,5
m_1,118900,56,87,34.33,24.28,5
m_1,118980,53,87,34.33,24.28,7
m_1,119020,47,89,34.33,24.28,7
m_1,119050,50,89,34.33,24.28,7
m_1,119180,45,87,34.34,24.29,5
m_1,119210,50,86,34.34,24.29,5
m_1,119250,47,86,34.34,24.29,7
m_1,119380,58,86,34.34,24.29,10
m_1,119440,43,86,34.35,24.29,8
m_1,119450,42,87,34.35,24.29,8
m_1,119570,49,86,34.35,24.29,9
m_1,119650,45,85,34.35,24.29,9
m_1,119710,46,86,34.35,24.3,6
m_1,123050,56,84,34.41,24.34,5
m_1,123220,30,82,34.42,24.34,4
m_1,123310,36,82,34.42,24.34,2
m_1,123330,27,82,34.42,24.34,2
m_1,123430,30,83,34.42,24.34,3
m_1,123510,29,82,34.43,24.34,5
m_1,123690,37,85,34.43,24.35,4
m_1,123730,39,84,34.43,24.35,5
m_1,123960,32,85,34.44,24.35,3
m_1,124010,35,86,34.44,24.35,3
m_1,124050,39,87,34.44,24.35,2
m_1,124060,34,87,34.44,24.35,2
m_1,124190,28,83,34.45,24.36,4
m_1,124530,41,84,34.45,24.36,3
m_1,124590,39,86,34.45,24.36,5
m_1,124650,35,85,34.46,24.36,6
m_1,124720,36,83,34.46,24.36,3
m_1,124840,32,84,34.46,24.37,2
m_1,125040,37,87,34.47,24.37,6
m_1,125080,24,83,34.47,24.37,6
m_1,125260,38,85,34.47,24.38,10
m_1,125400,24,83,34.48,24.38,7
m_1,125620,28,83,34.49,24.38,1
m_1,125730,24,83,34.49,24.39,3
m_1,125930,27,83,34.49,24.39,2
m_1,126120,34,86,34.5,24.4,3
m_1,126270,36,87,34.51,24.4,4
m_1,126300,35,87,34.51,24.4,4
m_1,126580,38,88,34.51,24.41,3
m_1,126590,36,87,34.51,24.41,3
m_1,126600,39,87,34.51,24.41,4
m_1,126750,39,89,34.52,24.41,3
m_1,126860,39,88,34.52,24.41,4
m_1,127100,46,85,34.53,24.42,4
m_1,127220,43,85,34.53,24.42,4
m_1,127260,43,85,34.53,24.42,2
m_1,127270,44,85,34.53,24.42,2
m_1,127310,42,85,34.53,24.42,2
m_1,127340,36,85,34.53,24.42,4
m_1,127610,38,89,34.54,24.43,5
m_1,127620,38,90,34.54,24.43,5
m_1,127640,48,90,34.54,24.43,5
m_1,127920,30,86,34.54,24.44,5
m_1,127950,37,87,34.54,24.44,5
m_1,128000,29,86,34.55,24.44,3
m_1,128080,37,87,34.55,24.44,3
m_1,128160,27,86,34.55,24.44,4
m_1,128270,34,86,34.55,24.44,3
m_1,128280,38,86,34.55,24.44,6
m_1,128300,32,86,34.55,24.45,6
m_1,128530,39,87,34.56,24.45,6
m_1,128580,35,88,34.56,24.45,6
m_1,128600,37,88,34.56,24.45,6
m_1,128680,38,89,34.56,24.45,4
m_1,128690,42,90,34.56,24.45,4
m_1,128900,43,88,34.57,24.46,5
m_1,128990,33,87,34.57,24.46,8
m_1,129160,37,88,34.57,24.46,8
m_1,129190,28,86,34.57,24.46,11
m_1,129200,24,85,34.57,24.46,11
m_1,129210,25,85,34.57,24.46,11
m_1,129480,47,87,34.58,24.47,4
m_1,129570,36,88,34.58,24.47,3
m_1,129700,40,87,34.59,24.48,4
m_1,129930,39,92,34.59,24.48,5
m_1,130040,30,90,34.59,24.48,3
m_1,130100,32,89,34.59,24.48,4
m_1,130470,30,88,34.6,24.49,4
m_1,130580,29,88,34.6,24.49,4
m_1,130670,33,89,34.6,24.49,3
m_1,130690,30,89,34.61,24.49,2
m_1,130730,28,89,34.61,24.49,2
m_1,130750,33,90,34.61,24.5,4
m_1,130930,36,88,34.61,24.5,5
m_1,131230,30,89,34.62,24.5,3
m_1,131280,29,89,34.62,24.5,6
m_1,131300,26,89,34.62,24.5,6
m_1,131580,31,89,34.62,24.51,7
m_1,131760,34,90,34.63,24.51,6
m_1,131770,35,91,34.63,24.51,6
m_1,131860,33,91,34.63,24.52,3
m_1,131990,33,91,34.63,24.52,6
m_1,132010,37,91,34.63,24.52,4
m_1,132050,35,91,34.63,24.52,4
m_1,132240,29,90,34.64,24.52,5
m_1,132250,29,90,34.64,24.52,5
m_1,132380,39,92,34.64,24.53,25
m_1,132440,30,87,34.64,24.53,29
m_1,132450,32,88,34.64,24.53,29
m_1,132480,35,89,34.64,24.53,6
m_1,132660,44,89,34.64,24.53,6
m_1,132680,28,88,34.64,24.53,6
m_1,132700,28,87,34.65,24.53,6
m_1,132780,19,84,34.65,24.53,3
m_1,132810,21,85,34.65,24.53,3
m_1,132820,23,85,34.65,24.53,3
m_1,132890,23,86,34.65,24.53,2
m_1,132910,22,86,34.65,24.54,2
m_1,132980,24,85,34.65,24.54,3
m_1,133000,23,86,34.65,24.54,3
m_1,133110,25,86,34.65,24.54,4
m_1,133400,39,84,34.66,24.54,4
m_1,133450,49,86,34.66,24.54,7
m_1,133490,31,86,34.66,24.55,7
m_1,133620,23,87,34.66,24.55,5
m_1,133780,27,88,34.67,24.55,4
m_1,133860,26,88,34.67,24.55,5
m_1,133890,26,89,34.67,24.55,5
m_1,134060,24,88,34.67,24.55,7
m_1,134070,22,88,34.67,24.56,7
m_1,134130,36,88,34.67,24.56,5
m_1,134180,27,88,34.67,24.56,2
m_1,134220,20,88,34.68,24.56,4
m_1,134470,33,92,34.68,24.56,2
m_1,134510,35,91,34.68,24.56,2
m_1,134590,27,88,34.68,24.56,5
m_1,134630,24,88,34.68,24.56,5
m_1,134640,23,88,34.68,24.56,3
m_1,134830,26,88,34.69,24.57,3
m_1,134840,25,88,34.69,24.57,3
m_1,135010,27,87,34.69,24.57,3
m_1,135020,22,86,34.69,24.57,3
m_1,135360,21,86,34.7,24.58,4
m_1,135370,24,86,34.7,24.58,4
m_1,135390,21,86,34.7,24.58,4
m_1,135440,31,88,34.7,24.58,4
m_1,135450,29,88,34.7,24.58,4
m_1,135530,22,87,34.7,24.58,7
m_1,135610,23,87,34.7,24.58,1
m_1,135650,21,87,34.7,24.58,1
m_1,135670,23,87,34.7,24.58,2
m_1,135720,23,86,34.7,24.58,3
m_1,135800,21,86,34.71,24.58,2
m_1,135810,21,86,34.71,24.58,2
m_1,135820,22,86,34.71,24.58,2
m_1,135960,22,87,34.71,24.59,10
m_1,136070,22,87,34.71,24.59,9
m_1,136090,25,88,34.71,24.59,2
m_1,136120,21,87,34.71,24.59,2
m_1,136200,23,87,34.71,24.59,14
m_1,136240,29,87,34.71,24.59,14
m_1,136390,23,88,34.72,24.59,3
m_1,136400,23,87,34.72,24.59,3
m_1,136410,20,87,34.72,24.59,3
m_1,136500,26,87,34.72,24.59,3
m_1,136550,21,88,34.72,24.6,3
m_1,136650,30,89,34.72,24.6,3
m_1,136680,24,90,34.72,24.6,7
m_1,136690,24,90,34.72,24.6,7
m_1,136810,28,90,34.72,24.6,3
m_1,136830,27,91,34.72,24.6,3
m_1,136900,29,91,34.73,24.6,2
m_1,137020,45,91,34.73,24.6,4
m_1,137070,41,91,34.73,24.6,6
m_1,137090,33,90,34.73,24.6,6
m_1,137120,32,89,34.73,24.6,11
m_1,137740,33,86,34.75,24.62,5
m_1,137820,30,85,34.75,24.62,3
m_1,137870,30,85,34.75,24.62,3
m_1,137940,30,85,34.75,24.62,4
m_1,137970,26,85,34.75,24.62,4
m_1,138020,26,84,34.75,24.62,5
m_1,138240,22,82,34.76,24.62,5
m_1,138300,22,81,34.76,24.63,4
m_1,138410,26,82,34.76,24.63,2
m_1,138590,30,83,34.76,24.63,3
m_1,138720,31,82,34.76,24.63,4
m_1,138740,25,82,34.76,24.63,4
m_1,139020,30,80,34.77,24.64,1
m_1,139230,27,83,34.77,24.64,2
m_1,139280,32,83,34.77,24.64,8
m_1,139390,18,81,34.78,24.64,2
m_1,139400,16,81,34.78,24.64,2
m_1,139420,17,81,34.78,24.64,2
m_1,139530,30,82,34.78,24.64,8
m_1,139750,26,83,34.78,24.65,4
m_1,140130,22,82,34.79,24.65,6
m_1,140150,23,83,34.79,24.65,6
m_1,140170,28,82,34.79,24.65,4
m_1,140180,37,82,34.79,24.65,4
m_1,140290,22,82,34.79,24.66,3
m_1,140310,25,82,34.79,24.66,3
m_1,140360,18,81,34.79,24.66,2
m_1,140490,35,80,34.79,24.66,4
m_1,140650,36,81,34.8,24.66,2
m_1,140680,38,81,34.8,24.66,2
m_1,140690,37,81,34.8,24.66,2
m_1,140720,37,81,34.8,24.66,2
m_1,140820,38,82,34.8,24.66,3
m_1,161120,31,93,35.16,24.96,4
m_1,161250,27,92,35.16,24.96,6
m_1,161320,30,92,35.16,24.96,6
m_1,161330,28,93,35.16,24.96,6
m_1,161620,34,91,35.17,24.97,6
m_1,161630,32,91,35.17,24.97,6
m_1,161700,34,91,35.17,24.97,3
m_1,161710,34,90,35.17,24.97,3
m_1,161720,32,91,35.17,24.97,3
m_1,161980,32,91,35.18,24.97,1
m_1,162110,39,90,35.18,24.97,8
m_1,162340,36,88,35.18,24.98,3
m_1,162420,34,89,35.19,24.98,4
m_1,162450,36,89,35.19,24.98,4
m_1,162460,33,89,35.19,24.98,4
m_1,162540,35,89,35.19,24.98,10
m_1,162660,38,89,35.19,24.98,10
m_1,162690,37,88,35.19,24.99,10
m_1,162740,35,89,35.19,24.99,9
m_1,162800,29,89,35.19,24.99,5
m_1,162990,49,90,35.2,24.99,14
m_1,163030,39,91,35.2,24.99,9
m_1,163080,39,90,35.2,24.99,6
m_1,163130,55,92,35.2,24.99,6
m_1,163500,33,89,35.21,25,5
m_1,163550,28,89,35.21,25,5
m_1,163600,26,89,35.21,25,7
m_1,163620,29,90,35.21,25,5
m_1,163660,28,90,35.21,25,5
m_1,163670,26,90,35.21,25,5
m_1,163760,26,89,35.22,25,6
m_1,163870,36,90,35.22,25.01,11
m_1,163880,33,90,35.22,25.01,11
m_1,164430,27,86,35.23,25.01,8
m_1,164540,23,87,35.23,25.01,9
m_1,164640,36,87,35.23,25.01,6
m_1,164680,25,87,35.23,25.01,6
m_1,164740,24,87,35.23,25.01,3
m_1,164760,22,87,35.23,25.01,3
m_1,164940,20,88,35.23,25.02,3
m_1,165170,18,88,35.23,25.02,2
m_1,165450,18,86,35.24,25.02,3
m_1,165460,18,86,35.24,25.02,3
m_1,165470,19,86,35.24,25.02,3
m_1,165480,21,86,35.24,25.02,2
m_1,165520,30,87,35.24,25.02,2
m_1,165560,31,87,35.24,25.02,2
m_1,165730,32,89,35.24,25.02,4
m_1,165740,35,89,35.24,25.02,4
m_1,165860,31,89,35.24,25.02,2
m_1,165870,25,89,35.24,25.02,2
m_1,165880,25,88,35.24,25.02,2
m_1,165900,23,87,35.24,25.02,4
m_1,165940,22,88,35.24,25.02,4
m_1,166020,28,89,35.24,25.02,6
m_1,166120,23,88,35.25,25.02,4
m_1,166150,22,89,35.25,25.02,2
m_1,166160,23,89,35.25,25.02,2
m_1,166180,22,89,35.25,25.02,2
m_1,166480,18,87,35.25,25.02,2
m_1,166590,19,88,35.25,25.02,2
m_1,166600,19,88,35.25,25.02,2
m_1,166710,23,89,35.25,25.03,2
m_1,166830,28,89,35.25,25.03,2
m_1,166980,23,89,35.25,25.03,2
m_1,167230,20,88,35.25,25.03,4
m_1,167400,21,88,35.25,25.03,4
m_1,167430,22,88,35.25,25.03,4
m_1,167520,20,89,35.26,25.03,3
m_1,167530,21,88,35.26,25.03,3
m_1,167900,22,89,35.26,25.03,3
m_1,167960,26,91,35.26,25.03,2
m_1,167970,24,90,35.26,25.03,2
m_1,168130,48,94,35.26,25.03,7
m_1,168190,29,92,35.26,25.04,5
m_1,168240,24,91,35.26,25.04,2
m_1,168390,21,89,35.27,25.04,2
m_1,168400,26,89,35.27,25.04,2
m_1,168420,24,90,35.27,25.04,2
m_1,168510,23,90,35.27,25.04,3
m_1,168560,26,91,35.27,25.04,3
m_1,168570,26,91,35.27,25.04,3
m_1,168750,26,91,35.27,25.04,2
m_1,168800,23,91,35.27,25.04,2
m_1,168920,19,89,35.27,25.04,2
m_1,169050,19,89,35.27,25.04,2
m_1,169130,18,88,35.27,25.04,2
m_1,169150,20,89,35.27,25.04,2
m_1,169240,21,89,35.27,25.04,1
m_1,169270,23,88,35.27,25.04,4
m_1,169360,34,90,35.27,25.04,5
m_1,169370,32,91,35.27,25.04,5
m_1,169510,37,92,35.28,25.04,7
m_1,169530,33,91,35.28,25.04,7
m_1,169610,30,92,35.28,25.04,4
m_1,169680,33,92,35.28,25.05,5
m_1,169750,24,90,35.28,25.05,14
m_1,169780,19,90,35.28,25.05,14
m_1,169810,26,91,35.28,25.05,4
m_1,169920,22,91,35.28,25.05,2
m_1,169930,22,90,35.28,25.05,2
m_1,170060,26,92,35.28,25.05,2
m_1,170380,30,90,35.29,25.05,7
m_1,170470,41,90,35.29,25.05,10
m_1,170530,34,91,35.29,25.05,7
m_1,170550,35,91,35.29,25.05,7
m_1,170570,23,91,35.29,25.05,7
m_1,170650,35,91,35.29,25.05,4
m_1,170680,28,90,35.29,25.05,4
m_1,170700,27,91,35.29,25.05,6
m_1,170970,21,90,35.29,25.05,3
m_1,171160,26,92,35.3,25.06,8
m_1,171240,24,91,35.3,25.06,2
m_1,171260,23,91,35.3,25.06,2
m_1,171280,22,90,35.3,25.06,2
m_1,171300,24,91,35.3,25.06,2
m_1,171470,28,90,35.3,25.06,2
m_1,171700,22,90,35.3,25.06,2
m_1,171870,18,90,35.3,25.06,2
m_1,171980,24,91,35.3,25.06,2
m_1,171990,24,91,35.3,25.06,2
m_1,172010,25,92,35.3,25.06,2
m_1,172060,19,91,35.3,25.06,4
m_1,172090,21,91,35.3,25.06,4
m_1,172180,20,92,35.3,25.06,1
m_1,172240,24,92,35.3,25.06,1
m_1,172310,28,91,35.31,25.06,2
m_1,172320,27,91,35.31,25.06,2
m_1,172580,18,92,35.31,25.06,2
m_1,172620,20,93,35.31,25.06,1
m_1,172700,17,92,35.31,25.06,1
m_1,172810,23,92,35.31,25.07,2
m_1,172930,38,94,35.31,25.07,4
m_1,172960,33,93,35.31,25.07,4
m_1,173010,34,94,35.31,25.07,4
m_1,173250,43,94,35.31,25.07,4
m_1,173420,38,92,35.32,25.07,5
m_1,173590,34,90,35.32,25.07,10
m_1,173610,32,91,35.32,25.07,10
m_1,173620,34,90,35.32,25.07,10
m_1,173790,39,91,35.33,25.08,7
m_1,173800,37,91,35.33,25.08,7
m_1,173930,37,92,35.33,25.08,3
m_1,174010,39,93,35.33,25.08,4
m_1,174060,38,93,35.33,25.08,2
m_1,174110,38,94,35.33,25.08,2
m_1,174210,30,93,35.33,25.08,3
m_1,174280,32,92,35.33,25.08,3
m_1,174300,38,94,35.34,25.08,4
m_1,174370,31,93,35.34,25.08,2
m_1,174520,39,94,35.34,25.08,5
m_1,174540,36,95,35.34,25.08,5
m_1,174740,27,89,35.34,25.09,3
m_1,175080,37,87,35.34,25.09,8
m_1,175120,26,87,35.34,25.09,8
m_1,175220,25,86,35.34,25.09,2
m_1,175260,21,86,35.35,25.09,2
m_1,175270,23,86,35.35,25.09,2
m_1,175300,25,86,35.35,25.09,2
m_1,175330,35,87,35.35,25.09,2
m_1,175340,35,87,35.35,25.09,2
m_1,175450,33,88,35.35,25.09,2
m_1,175490,24,89,35.35,25.09,2
m_1,175510,30,89,35.35,25.09,2
m_1,175560,30,90,35.35,25.09,2
m_1,175680,28,88,35.35,25.09,2
m_1,175700,27,88,35.35,25.09,2
m_1,175930,25,86,35.35,25.09,2
m_1,176040,24,86,35.35,25.09,2
m_1,176080,45,86,35.35,25.09,2
m_1,176170,31,86,35.35,25.1,3
m_1,176310,30,85,35.36,25.1,4
m_1,176420,30,89,35.36,25.1,4
m_1,176520,37,93,35.36,25.1,8
m_1,176540,39,94,35.36,25.1,8
m_1,176640,33,94,35.36,25.1,4
m_1,176700,38,93,35.36,25.1,4
m_1,176860,29,88,35.36,25.1,6
m_1,176940,28,87,35.37,25.1,4
m_1,176980,29,88,35.37,25.1,4
m_1,177000,27,86,35.37,25.1,3
m_1,177040,29,87,35.37,25.1,3
m_1,177180,26,86,35.37,25.1,2
m_1,177390,39,87,35.37,25.11,8
m_1,177430,33,86,35.37,25.11,5
m_1,177450,33,87,35.37,25.11,5
m_1,178140,29,89,35.38,25.12,4
m_1,178180,36,90,35.38,25.12,4
m_1,178280,31,89,35.39,25.12,4
m_1,178370,33,91,35.39,25.12,3
m_1,178410,40,93,35.39,25.12,4
m_1,178510,33,92,35.39,25.12,3
m_1,178620,28,90,35.39,25.12,1
m_1,178720,43,92,35.39,25.12,4
m_1,178820,35,93,35.39,25.12,4
m_1,178870,32,93,35.4,25.12,9
m_1,178950,31,93,35.4,25.12,3
m_1,178980,31,93,35.4,25.12,3
m_1,179000,32,90,35.4,25.12,3
m_1,179040,28,91,35.4,25.12,3
m_1,179220,26,90,35.4,25.13,3
m_1,179490,29,89,35.4,25.13,7
m_1,179500,33,89,35.4,25.13,7
m_1,179520,32,88,35.4,25.13,6
m_1,179820,25,86,35.41,25.13,6
m_1,179880,25,86,35.41,25.13,6
m_1,180420,38,89,35.41,25.14,4
m_1,180600,42,94,35.42,25.14,5
m_1,180620,44,94,35.42,25.14,5
m_1,180630,42,94,35.42,25.14,5
m_1,180710,37,94,35.42,25.14,7
m_1,180790,46,94,35.42,25.14,3
m_1,180820,36,92,35.42,25.14,3
m_1,180890,30,87,35.42,25.14,4
m_1,180950,29,85,35.42,25.14,6
m_1,180990,31,83,35.42,25.14,9
m_1,181000,29,83,35.43,25.14,9
m_1,181020,24,83,35.43,25.14,13
m_1,181090,29,84,35.43,25.14,8
m_1,181160,24,83,35.43,25.14,5
m_1,181170,23,83,35.43,25.14,5
m_1,181250,23,83,35.43,25.14,7
m_1,181270,34,83,35.43,25.14,6
m_1,181410,32,85,35.43,25.15,7
m_1,181510,41,86,35.43,25.15,6
m_1,181550,46,88,35.43,25.15,6
m_1,181760,46,84,35.44,25.15,1
m_1,181780,48,86,35.44,25.15,1
m_1,181830,41,87,35.44,25.15,4
m_1,181880,43,85,35.44,25.15,7
m_1,181890,37,85,35.44,25.15,7
m_1,182050,38,86,35.44,25.15,7
m_1,182060,33,86,35.44,25.15,7
m_1,182070,42,87,35.44,25.15,7
m_1,182170,34,87,35.44,25.16,3
m_1,182210,57,86,35.44,25.16,3
m_1,182280,35,87,35.45,25.16,6
m_1,182680,24,87,35.45,25.16,4
m_1,182700,28,87,35.45,25.16,2
m_1,182770,50,88,35.45,25.16,5
m_1,182840,29,86,35.45,25.16,2
m_1,182980,31,85,35.45,25.16,3
m_1,182990,26,85,35.46,25.16,3
m_1,183090,32,86,35.46,25.16,3
m_1,183320,25,85,35.46,25.16,2
m_1,183410,34,86,35.46,25.17,3
m_1,183510,32,85,35.46,25.17,3
m_1,183620,42,89,35.46,25.17,3
m_1,183640,42,88,35.46,25.17,3
m_1,183680,37,88,35.46,25.17,17
m_1,183740,40,89,35.47,25.17,8
m_1,183760,38,89,35.47,25.17,8
m_1,183820,35,89,35.47,25.17,6
m_1,183850,43,89,35.47,25.17,5
m_1,183890,42,89,35.47,25.17,5
m_1,183910,46,89,35.47,25.17,7
m_1,183920,41,90,35.47,25.17,7
m_1,183930,41,89,35.47,25.17,7
m_1,184300,35,91,35.48,25.18,8
m_1,184330,33,90,35.48,25.18,9
m_1,184400,40,91,35.48,25.18,9
m_1,184440,29,90,35.48,25.18,12
m_1,184450,29,90,35.48,25.18,12
m_1,184500,38,90,35.48,25.18,10
m_1,184550,30,91,35.48,25.18,10
m_1,184640,25,89,35.49,25.18,7
m_1,184720,24,86,35.49,25.18,3
m_1,184730,25,86,35.49,25.18,3
m_1,184790,23,86,35.49,25.18,2
m_1,184970,19,83,35.49,25.18,4
m_1,185010,19,83,35.49,25.18,4
m_1,185220,22,85,35.49,25.18,2
m_1,185280,33,86,35.49,25.18,2
m_1,185290,35,85,35.49,25.18,2
m_1,185560,25,88,35.5,25.18,3
m_1,185570,25,87,35.5,25.18,3
m_1,185700,31,89,35.5,25.19,3
m_1,185970,30,87,35.5,25.19,6
m_1,186340,22,86,35.51,25.19,4
m_1,186430,19,84,35.51,25.19,3
m_1,186470,23,85,35.51,25.19,3
m_1,186490,27,87,35.51,25.19,1
m_1,186500,28,87,35.51,25.19,1
m_1,186520,31,88,35.51,25.19,1
m_1,186740,22,86,35.51,25.19,4
m_1,186910,32,87,35.52,25.2,2
m_1,186940,39,89,35.52,25.2,2
m_1,187040,28,92,35.52,25.2,2
m_1,187150,35,93,35.52,25.2,5
m_1,187190,31,91,35.52,25.2,5
m_1,187220,26,91,35.52,25.2,3
m_1,187230,28,91,35.52,25.2,3
m_1,187400,28,88,35.53,25.2,3
m_1,187510,28,87,35.53,25.2,4
m_1,187620,31,87,35.53,25.2,2
m_1,187670,26,88,35.53,25.2,2
m_1,187890,35,89,35.54,25.21,7
m_1,187910,35,90,35.54,25.21,7
m_1,187950,43,92,35.54,25.21,2
m_1,187960,40,91,35.54,25.21,2
m_1,188020,35,92,35.54,25.21,4
m_1,188100,33,90,35.54,25.21,10
m_1,188480,36,92,35.55,25.22,10
m_1,188670,36,94,35.55,25.22,6
m_1,188680,32,92,35.55,25.22,6
m_1,188700,37,89,35.55,25.22,4
m_1,188950,31,90,35.56,25.22,4
m_1,189050,47,87,35.57,25.22,8
m_1,189090,34,87,35.57,25.22,8
m_1,189100,35,87,35.57,25.22,8
m_1,189110,33,87,35.57,25.22,8
m_1,189270,38,88,35.57,25.23,6
m_1,189280,37,88,35.57,25.23,6
m_1,189370,54,90,35.57,25.23,5
m_1,189400,53,89,35.58,25.23,5
m_1,189440,37,89,35.58,25.23,10
m_1,189450,37,89,35.58,25.23,10
m_1,189510,37,89,35.58,25.23,10
m_1,189570,41,92,35.58,25.23,3
m_1,189580,36,91,35.58,25.23,3
m_1,189610,41,90,35.58,25.23,3
m_1,189620,38,90,35.58,25.23,3
m_1,189630,38,90,35.58,25.23,3
m_1,189690,42,90,35.58,25.23,6
m_1,189870,34,91,35.58,25.23,7
m_1,189950,30,91,35.59,25.23,3
